Code,Name,Alternative code,Formulation,Alternative name,Alternative formulation,Really equivalent?
1002020T0AAAIAI,Tizanidine 2mg/5ml oral solution,1002020T0AAAJAJ,Oral solution,Tizanidine 2mg/5ml oral suspension,Oral suspension,Y
1002020T0AAAJAJ,Tizanidine 2mg/5ml oral suspension,1002020T0AAAIAI,Oral suspension,Tizanidine 2mg/5ml oral solution,Oral solution,Y
1003020L0AAAAAA,Kaolin poultices,1003020L0AAACAC,Poultice,Kaolin poultice 100g pouches,Poultice,Y
1003020L0AAACAC,Kaolin poultice 100g pouches,1003020L0AAAAAA,Poultice,Kaolin poultices,Poultice,Y
1003020W0AAAAAA,Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% gel,1003020W0AAABAB,Cutaneous gel,Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% cream,Cutaneous cream,Y
1003020W0AAABAB,Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% cream,1003020W0AAAAAA,Cutaneous cream,Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% gel,Cutaneous gel,Y
1003020Y0AAACAC,Menthol 2% gel,1303000AAAAACAC,Cutaneous gel,Menthol 2% in Aqueous cream,Cutaneous cream,Y
110301020AAABAB,Chlorhexidine gluconate 0.02% eye drops,110301020AAACAC,Eye drops,Chlorhexidine gluconate 0.02% eye drops preservative free,Eye drops,Y
110301020AAACAC,Chlorhexidine gluconate 0.02% eye drops preservative free,110301020AAABAB,Eye drops,Chlorhexidine gluconate 0.02% eye drops,Eye drops,Y
1103010AGAAAAAA,Levofloxacin 5mg/ml eye drops,1103010AGAAADAD,Eye drops,Levofloxacin 5mg/ml eye drops preservative free,Eye drops,Y
1103010AGAAADAD,Levofloxacin 5mg/ml eye drops preservative free,1103010AGAAAAAA,Eye drops,Levofloxacin 5mg/ml eye drops,Eye drops,Y
1103010AJAAABAB,Polihexanide 0.02% eye drops,1103010AJAAACAC,Eye drops,Polihexanide 0.02% eye drops preservative free,Eye drops,Y
1103010AJAAACAC,Polihexanide 0.02% eye drops preservative free,1103010AJAAABAB,Eye drops,Polihexanide 0.02% eye drops,Eye drops,Y
1103010C0AAAAAA,Chloramphenicol 0.5% eye drops,1103010C0AAAJAJ,Eye drops,Chloramphenicol 0.5% eye drops preservative free,Eye drops,Y
1103010C0AAAJAJ,Chloramphenicol 0.5% eye drops preservative free,1103010C0AAAAAA,Eye drops,Chloramphenicol 0.5% eye drops,Eye drops,Y
1103010G0AAAHAH,Gentamicin 1.5% eye drops,1103010G0AAAKAK,Eye drops,Gentamicin 1.5% eye drops preservative free,Eye drops,Y
1103010G0AAAKAK,Gentamicin 1.5% eye drops preservative free,1103010G0AAAHAH,Eye drops,Gentamicin 1.5% eye drops,Eye drops,Y
1103010P0AAAAAA,Natamycin 5% eye drops,1103010P0AAABAB,Eye drops,Natamycin 5% eye drops preservative free,Eye drops,Y
1103010P0AAABAB,Natamycin 5% eye drops preservative free,1103010P0AAAAAA,Eye drops,Natamycin 5% eye drops,Eye drops,Y
1103010T0AAAAAA,Cefuroxime 5% eye drops,1103010T0AAACAC,Eye drops,Cefuroxime 5% eye drops preservative free,Eye drops,Y
1103010T0AAACAC,Cefuroxime 5% eye drops preservative free,1103010T0AAAAAA,Eye drops,Cefuroxime 5% eye drops,Eye drops,Y
1103020E0AAAAAA,Econazole 1% eye drops preservative free,1103020E0AAABAB,Eye drops,Econazole 1% in Arachis oil eye drops,Eye drops,Y
1103020E0AAABAB,Econazole 1% in Arachis oil eye drops,1103020E0AAAAAA,Eye drops,Econazole 1% eye drops preservative free,Eye drops,Y
1104010S0AAAAAA,Prednisolone sodium phosphate 0.01% eye drops,1104010S0AAAZAZ,Eye drops,Prednisolone sodium phosphate 0.01% eye drops preservative free,Eye drops,Y
1104010S0AAAEAE,Prednisolone sodium phosphate 0.125% eye drops,1104010S0AAAXAX,Eye drops,Prednisolone sodium phosphate 0.125% eye drops preservative free,Eye drops,Y
1104010S0AAAFAF,Prednisolone sodium phosphate 0.25% eye drops,1104010S0AAAKAK,Eye drops,Prednisolone sodium phosphate 0.25% eye drops preservative free,Eye drops,Y
1104010S0AAAKAK,Prednisolone sodium phosphate 0.25% eye drops preservative free,1104010S0AAAFAF,Eye drops,Prednisolone sodium phosphate 0.25% eye drops,Eye drops,Y
1104010S0AAARAR,Prednisolone sodium phosphate 0.5% eye drops preservative free,1104010S0AABBBB,Eye drops,Prednisolone sodium phosphate 0.5% ear/eye drops,Ear/eye drops solution,Y
1104010S0AAASAS,Prednisolone sodium phosphate 0.025% eye drops,1104010S0AABJBJ,Eye drops,Prednisolone sodium phosphate 0.025% eye drops preservative free,Eye drops,Y
1104010S0AAAXAX,Prednisolone sodium phosphate 0.125% eye drops preservative free,1104010S0AAAEAE,Eye drops,Prednisolone sodium phosphate 0.125% eye drops,Eye drops,Y
1104010S0AAAZAZ,Prednisolone sodium phosphate 0.01% eye drops preservative free,1104010S0AAAAAA,Eye drops,Prednisolone sodium phosphate 0.01% eye drops,Eye drops,Y
1104010S0AABBBB,Prednisolone sodium phosphate 0.5% ear/eye drops,1104010S0AAARAR,Ear/eye drops solution,Prednisolone sodium phosphate 0.5% eye drops preservative free,Eye drops,Y
1104010S0AABJBJ,Prednisolone sodium phosphate 0.025% eye drops preservative free,1104010S0AAASAS,Eye drops,Prednisolone sodium phosphate 0.025% eye drops,Eye drops,Y
1104010S0AABKBK,Prednisolone sodium phosphate 0.03% eye drops,1104010S0AABRBR,Eye drops,Prednisolone sodium phosphate 0.03% eye drops preservative free,Eye drops,Y
1104010S0AABLBL,Prednisolone sodium phosphate 0.1% eye drops,1104010S0AABSBS,Eye drops,Prednisolone sodium phosphate 0.1% eye drops preservative free,Eye drops,Y
1104010S0AABMBM,Prednisolone sodium phosphate 0.3% eye drops,1104010S0AABTBT,Eye drops,Prednisolone sodium phosphate 0.3% eye drops preservative free,Eye drops,Y
1104010S0AABNBN,Prednisolone sodium phosphate 0.05% eye drops,1104010S0AABPBP,Eye drops,Prednisolone sodium phosphate 0.05% eye drops preservative free,Eye drops,Y
1104010S0AABPBP,Prednisolone sodium phosphate 0.05% eye drops preservative free,1104010S0AABNBN,Eye drops,Prednisolone sodium phosphate 0.05% eye drops,Eye drops,Y
1104010S0AABRBR,Prednisolone sodium phosphate 0.03% eye drops preservative free,1104010S0AABKBK,Eye drops,Prednisolone sodium phosphate 0.03% eye drops,Eye drops,Y
1104010S0AABSBS,Prednisolone sodium phosphate 0.1% eye drops preservative free,1104010S0AABLBL,Eye drops,Prednisolone sodium phosphate 0.1% eye drops,Eye drops,Y
1104010S0AABTBT,Prednisolone sodium phosphate 0.3% eye drops preservative free,1104010S0AABMBM,Eye drops,Prednisolone sodium phosphate 0.3% eye drops,Eye drops,Y
1104020T0AAAAAA,Sodium cromoglicate 2% eye drops,1104020T0AAAIAI,Eye drops,Sodium cromoglicate 2% eye drops preservative free,Eye drops,Y
1104020T0AAAIAI,Sodium cromoglicate 2% eye drops preservative free,1104020T0AAAAAA,Eye drops,Sodium cromoglicate 2% eye drops,Eye drops,Y
1105000B0AAAEAE,Atropine 1% eye drops,1105000B0AAANAN,Eye drops,Atropine 1% eye drops preservative free,Eye drops,Y
1105000B0AAANAN,Atropine 1% eye drops preservative free,1105000B0AAAEAE,Eye drops,Atropine 1% eye drops,Eye drops,Y
1106000ABAAAAAA,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops,1106000ABAAACAC,Eye drops,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops preservative free,Eye drops,Y
1106000ABAAACAC,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops preservative free,1106000ABAAAAAA,Eye drops,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops,Eye drops,Y
1106000ADAAAAAA,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops,1106000ADAAACAC,Eye drops,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops preservative free,Eye drops,Y
1106000ADAAACAC,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops preservative free,1106000ADAAAAAA,Eye drops,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops,Eye drops,Y
1106000AFAAAAAA,Bimatoprost 300micrograms/ml eye drops,1106000AFAAADAD,Eye drops,Bimatoprost 300micrograms/ml eye drops preservative free,Eye drops,Y
1106000AFAAADAD,Bimatoprost 300micrograms/ml eye drops preservative free,1106000AFAAAAAA,Eye drops,Bimatoprost 300micrograms/ml eye drops,Eye drops,Y
1106000AIAAAAAA,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops,1106000AIAAABAB,Eye drops,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops 0.4ml unit dose preservative free,Eye drops,Y
1106000AIAAAAAA,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops,1106000AIAAACAC,Eye drops,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops preservative free,Eye drops,Y
1106000AIAAABAB,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops 0.4ml unit dose preservative free,1106000AIAAAAAA,Eye drops,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops,Eye drops,Y
1106000AIAAABAB,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops 0.4ml unit dose preservative free,1106000AIAAACAC,Eye drops,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops preservative free,Eye drops,Y
1106000AIAAACAC,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops preservative free,1106000AIAAAAAA,Eye drops,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops,Eye drops,Y
1106000AIAAACAC,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops preservative free,1106000AIAAABAB,Eye drops,Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops 0.4ml unit dose preservative free,Eye drops,Y
1106000B0AAATAT,Acetazolamide 250mg/5ml oral solution,1106000B0AABQBQ,Oral solution,Acetazolamide 250mg/5ml oral suspension,Oral suspension,Y
1106000B0AABQBQ,Acetazolamide 250mg/5ml oral suspension,1106000B0AAATAT,Oral suspension,Acetazolamide 250mg/5ml oral solution,Oral solution,Y
1106000L0AAAAAA,Latanoprost 50micrograms/ml eye drops,1106000L0AAACAC,Eye drops,Latanoprost 50micrograms/ml eye drops preservative free,Eye drops,Y
1106000L0AAACAC,Latanoprost 50micrograms/ml eye drops preservative free,1106000L0AAAAAA,Eye drops,Latanoprost 50micrograms/ml eye drops,Eye drops,Y
1106000P0AAAAAA,Dorzolamide 20mg/ml eye drops,1106000P0AAACAC,Eye drops,Dorzolamide 20mg/ml eye drops preservative free,Eye drops,Y
1106000P0AAACAC,Dorzolamide 20mg/ml eye drops preservative free,1106000P0AAAAAA,Eye drops,Dorzolamide 20mg/ml eye drops,Eye drops,Y
1106000X0AAA4A4,Pilocarpine hydrochloride 6% eye drops preservative free,1106000X0AAAIAI,Eye drops,Pilocarpine hydrochloride 6% eye drops,Eye drops,Y
1106000X0AAABAB,Pilocarpine hydrochloride 1% eye drops,1106000X0AAASAS,Eye drops,Pilocarpine hydrochloride 1% eye drops preservative free,Eye drops,Y
1106000X0AAACAC,Pilocarpine hydrochloride 2% eye drops,1106000X0AABMBM,Eye drops,Pilocarpine hydrochloride 2% eye drops preservative free,Eye drops,Y
1106000X0AAAEAE,Pilocarpine hydrochloride 4% eye drops,1106000X0AABNBN,Eye drops,Pilocarpine hydrochloride 4% eye drops preservative free,Eye drops,Y
1106000X0AAAIAI,Pilocarpine hydrochloride 6% eye drops,1106000X0AAA4A4,Eye drops,Pilocarpine hydrochloride 6% eye drops preservative free,Eye drops,Y
1106000X0AAASAS,Pilocarpine hydrochloride 1% eye drops preservative free,1106000X0AAABAB,Eye drops,Pilocarpine hydrochloride 1% eye drops,Eye drops,Y
1106000X0AABGBG,Pilocarpine hydrochloride 0.5% eye drops preservative free,1106000X0AABPBP,Eye drops,Pilocarpine hydrochloride 0.5% eye drops,Eye drops,Y
1106000X0AABMBM,Pilocarpine hydrochloride 2% eye drops preservative free,1106000X0AAACAC,Eye drops,Pilocarpine hydrochloride 2% eye drops,Eye drops,Y
1106000X0AABNBN,Pilocarpine hydrochloride 4% eye drops preservative free,1106000X0AAAEAE,Eye drops,Pilocarpine hydrochloride 4% eye drops,Eye drops,Y
1106000X0AABPBP,Pilocarpine hydrochloride 0.5% eye drops,1106000X0AABGBG,Eye drops,Pilocarpine hydrochloride 0.5% eye drops preservative free,Eye drops,Y
1106000Z0AAAAAA,Timolol 0.25% eye drops,1106000Z0AAAPAP,Eye drops,Timolol 0.25% eye gel,Eye gel,Y
1106000Z0AAAAAA,Timolol 0.25% eye drops,1106000Z0AAATAT,Eye drops,Timolol 2.5mg/ml eye drops preservative free,Eye drops,Y
1106000Z0AAABAB,Timolol 0.5% eye drops,1106000Z0AAAQAQ,Eye drops,Timolol 0.5% eye gel,Eye gel,Y
1106000Z0AAABAB,Timolol 0.5% eye drops,1106000Z0AAAUAU,Eye drops,Timolol 5mg/ml eye drops preservative free,Eye drops,Y
1106000Z0AAAPAP,Timolol 0.25% eye gel,1106000Z0AAAAAA,Eye gel,Timolol 0.25% eye drops,Eye drops,Y
1106000Z0AAAPAP,Timolol 0.25% eye gel,1106000Z0AAATAT,Eye gel,Timolol 2.5mg/ml eye drops preservative free,Eye drops,Y
1106000Z0AAAQAQ,Timolol 0.5% eye gel,1106000Z0AAABAB,Eye gel,Timolol 0.5% eye drops,Eye drops,Y
1106000Z0AAAQAQ,Timolol 0.5% eye gel,1106000Z0AAAUAU,Eye gel,Timolol 5mg/ml eye drops preservative free,Eye drops,Y
1106000Z0AAATAT,Timolol 2.5mg/ml eye drops preservative free,1106000Z0AAAAAA,Eye drops,Timolol 0.25% eye drops,Eye drops,Y
1106000Z0AAATAT,Timolol 2.5mg/ml eye drops preservative free,1106000Z0AAAPAP,Eye drops,Timolol 0.25% eye gel,Eye gel,Y
1106000Z0AAAUAU,Timolol 5mg/ml eye drops preservative free,1106000Z0AAABAB,Eye drops,Timolol 0.5% eye drops,Eye drops,Y
1106000Z0AAAUAU,Timolol 5mg/ml eye drops preservative free,1106000Z0AAAQAQ,Eye drops,Timolol 0.5% eye gel,Eye gel,Y
1107000F0AAAAAA,Cocaine 4% eye drops,1107000F0AAAEAE,Eye drops,Cocaine 4% eye drops preservative free,Eye drops,Y
1107000F0AAAEAE,Cocaine 4% eye drops preservative free,1107000F0AAAAAA,Eye drops,Cocaine 4% eye drops,Eye drops,Y
1108010A0AAACAC,Mercaptamine 0.55% eye drops,1108010A0AAAEAE,Eye drops,Mercaptamine 0.55% eye drops preservative free,Eye drops,Y
1108010A0AAAEAE,Mercaptamine 0.55% eye drops preservative free,1108010A0AAACAC,Eye drops,Mercaptamine 0.55% eye drops,Eye drops,Y
1108010AAAAAAAA,Ciclosporin 2% eye drops,1108010AAAAAHAH,Eye drops,Ciclosporin 2% eye drops preservative free,Eye drops,Y
1108010AAAAAHAH,Ciclosporin 2% eye drops preservative free,1108010AAAAAAAA,Eye drops,Ciclosporin 2% eye drops,Eye drops,Y
1108010C0AAAAAA,Acetylcysteine 0.5% eye drops,1108010C0AAAIAI,Eye drops,Acetylcysteine 0.5% eye drops preservative free,Eye drops,Y
1108010C0AAADAD,Acetylcysteine 5% eye drops,1108010C0AAAHAH,Eye drops,Acetylcysteine 5% eye drops preservative free,Eye drops,Y
1108010C0AAAEAE,Acetylcysteine 10% eye drops,1108010C0AABABA,Eye drops,Acetylcysteine 10% eye drops preservative free,Eye drops,Y
1108010C0AAAHAH,Acetylcysteine 5% eye drops preservative free,1108010C0AAADAD,Eye drops,Acetylcysteine 5% eye drops,Eye drops,Y
1108010C0AAAIAI,Acetylcysteine 0.5% eye drops preservative free,1108010C0AAAAAA,Eye drops,Acetylcysteine 0.5% eye drops,Eye drops,Y
1108010C0AABABA,Acetylcysteine 10% eye drops preservative free,1108010C0AAAEAE,Eye drops,Acetylcysteine 10% eye drops,Eye drops,Y
1108010F0AAAAAA,Hypromellose 0.3% eye drops,1108010F0AAANAN,Eye drops,Hypromellose 0.3% eye drops preservative free,Eye drops,Y
1108010F0AAANAN,Hypromellose 0.3% eye drops preservative free,1108010F0AAAAAA,Eye drops,Hypromellose 0.3% eye drops,Eye drops,Y
1108010F0AABZBZ,Hypromellose 0.25% eye drops,1108010F0AACACA,Eye drops,Hypromellose 0.25% eye drops preservative free,Eye drops,Y
1108010F0AACACA,Hypromellose 0.25% eye drops preservative free,1108010F0AABZBZ,Eye drops,Hypromellose 0.25% eye drops,Eye drops,Y
1108010K0AAA1A1,Sodium chloride 0.9% eye drops preservative free,1108010K0AAAAAA,Eye drops,Sodium chloride 0.9% eye drops,Eye drops,Y
1108010K0AAAAAA,Sodium chloride 0.9% eye drops,1108010K0AAA1A1,Eye drops,Sodium chloride 0.9% eye drops preservative free,Eye drops,Y
1108010K0AAAWAW,Sodium chloride 0.5% eye drops,1108010K0AACCCC,Eye drops,Sodium chloride 0.5% eye drops preservative free,Eye drops,Y
1108010K0AACCCC,Sodium chloride 0.5% eye drops preservative free,1108010K0AAAWAW,Eye drops,Sodium chloride 0.5% eye drops,Eye drops,Y
1108010Q0AAAAAA,Polyvinyl alcohol 1.4% eye drops,1108010Q0AAAIAI,Eye drops,Polyvinyl alcohol 1.4% eye drops preservative free,Eye drops,Y
1108010Q0AAAIAI,Polyvinyl alcohol 1.4% eye drops preservative free,1108010Q0AAAAAA,Eye drops,Polyvinyl alcohol 1.4% eye drops,Eye drops,Y
1108030ABAAABAB,Idebenone 150mg capsules,1108030ABAAACAC,Oral capsule,Idebenone 150mg tablets,Oral tablet,Y
1108030ABAAACAC,Idebenone 150mg tablets,1108030ABAAABAB,Oral tablet,Idebenone 150mg capsules,Oral capsule,Y
1202020L0AABNBN,Sodium chloride 7% nebuliser liquid 5ml ampoules,1202020L0AACDCD,Nebuliser liquid,Sodium chloride 7% nebuliser liquid 5ml bottles,Nebuliser liquid,Y
1202020L0AACDCD,Sodium chloride 7% nebuliser liquid 5ml bottles,1202020L0AABNBN,Nebuliser liquid,Sodium chloride 7% nebuliser liquid 5ml ampoules,Nebuliser liquid,Y
1202020P0AAABAB,Xylometazoline 0.1% nasal drops,1202020P0AAACAC,Nasal drops,Xylometazoline 0.1% nasal spray,Spray,Y
1202020P0AAACAC,Xylometazoline 0.1% nasal spray,1202020P0AAABAB,Spray,Xylometazoline 0.1% nasal drops,Nasal drops,Y
120203000AAABAB,Bismuth subnitrate 20% / Iodoform 40% paste impregnated gauze dressing 1.25cm x 100cm,120203000AAAEAE,Impregnated dressing,Bismuth subnitrate 20% / Iodoform 40% paste impregnated gauze dressing 2.5cm x 100cm,Impregnated dressing,Y
120203000AAAEAE,Bismuth subnitrate 20% / Iodoform 40% paste impregnated gauze dressing 2.5cm x 100cm,120203000AAABAB,Impregnated dressing,Bismuth subnitrate 20% / Iodoform 40% paste impregnated gauze dressing 1.25cm x 100cm,Impregnated dressing,Y
1203010E0AAAAAA,Benzydamine 0.15% mouthwash sugar free,1203010E0AAABAB,Mouthwash,Benzydamine 0.15% oromucosal spray sugar free,Spray,Y
1203010E0AAABAB,Benzydamine 0.15% oromucosal spray sugar free,1203010E0AAAAAA,Spray,Benzydamine 0.15% mouthwash sugar free,Mouthwash,Y
1203030A0AAAAAA,Dichlorobenzyl alcohol 1.2mg / Amylmetacresol 600microgram lozenges,1203030AAAAAAAA,Lozenge,Dichlorobenzyl alcohol 1.2mg / Amylmetacresol 600microgram lozenges sugar free,Lozenge,Y
1203030AAAAAAAA,Dichlorobenzyl alcohol 1.2mg / Amylmetacresol 600microgram lozenges sugar free,1203030A0AAAAAA,Lozenge,Dichlorobenzyl alcohol 1.2mg / Amylmetacresol 600microgram lozenges,Lozenge,Y
1302010U0AAAFAF,Urea 10% cream,1302010U0AAAMAM,Cutaneous cream,Urea 10% lotion,Cutaneous emulsion,Y
1302010U0AAAKAK,Urea 5% cream,1302010U0AAASAS,Cutaneous cream,Urea 5% shampoo,Shampoo,Y
1302010U0AAAKAK,Urea 5% cream,1302010U0AAAWAW,Cutaneous cream,Urea 5% scalp application,Cutaneous liquid,Y
1302010U0AAAMAM,Urea 10% lotion,1302010U0AAAFAF,Cutaneous emulsion,Urea 10% cream,Cutaneous cream,Y
1302010U0AAASAS,Urea 5% shampoo,1302010U0AAAKAK,Shampoo,Urea 5% cream,Cutaneous cream,Y
1302010U0AAASAS,Urea 5% shampoo,1302010U0AAAWAW,Shampoo,Urea 5% scalp application,Cutaneous liquid,Y
1302010U0AAAWAW,Urea 5% scalp application,1302010U0AAAKAK,Cutaneous liquid,Urea 5% cream,Cutaneous cream,Y
1302010U0AAAWAW,Urea 5% scalp application,1302010U0AAASAS,Cutaneous liquid,Urea 5% shampoo,Shampoo,Y
1303000AAAAABAB,Menthol 1% in Aqueous cream,1303000AAAAAMAM,Cutaneous cream,Menthol 1% in Cetomacrogol cream (Formula A),Cutaneous cream,Y
1303000AAAAACAC,Menthol 2% in Aqueous cream,1003020Y0AAACAC,Cutaneous cream,Menthol 2% gel,Cutaneous gel,Y
1303000AAAAAMAM,Menthol 1% in Cetomacrogol cream (Formula A),1303000AAAAABAB,Cutaneous cream,Menthol 1% in Aqueous cream,Cutaneous cream,Y
1304000C0AAAAAA,Beclometasone 0.025% cream,1304000C0AABABA,Cutaneous cream,Beclometasone 0.025% ointment,Cutaneous ointment,Y
1304000C0AABABA,Beclometasone 0.025% ointment,1304000C0AAAAAA,Cutaneous ointment,Beclometasone 0.025% cream,Cutaneous cream,Y
1304000D0AAAAAA,Betamethasone dipropionate 0.05% cream,1304000D0AABABA,Cutaneous cream,Betamethasone dipropionate 0.05% ointment,Cutaneous ointment,Y
1304000D0AABABA,Betamethasone dipropionate 0.05% ointment,1304000D0AAAAAA,Cutaneous ointment,Betamethasone dipropionate 0.05% cream,Cutaneous cream,Y
1304000F0AAAAAA,Betamethasone valerate 0.1% cream,1304000F0AABDBD,Cutaneous cream,Betamethasone valerate 0.1% scalp application,Cutaneous liquid,Y
1304000F0AAAAAA,Betamethasone valerate 0.1% cream,1304000F0AABABA,Cutaneous cream,Betamethasone valerate 0.1% ointment,Cutaneous ointment,Y
1304000F0AAAAAA,Betamethasone valerate 0.1% cream,1304000F0AABFBF,Cutaneous cream,Betamethasone 0.1% foam,Cutaneous foam,Y
1304000F0AAAAAA,Betamethasone valerate 0.1% cream,1304000F0AABCBC,Cutaneous cream,Betamethasone valerate 0.1% lotion,Cutaneous liquid,Y
